Freq.	V(n001)
3.05760000000000e+05	-1.57728798119582e-09,-6.08919968088853e-11
3.05770000000000e+05	-1.45633413879948e-09,5.59394192569010e-11
3.05780000000000e+05	-1.92191889542508e-09,-1.27553058030647e-10
3.05790000000000e+05	-1.88559362100207e-09,-7.70374072073762e-11
3.05800000000000e+05	-1.95818269705589e-09,-1.90285198213777e-10
3.05810000000000e+05	-1.93032646006508e-09,-3.69643614179229e-11
3.05820000000000e+05	-1.96849028625059e-09,-7.27882814667425e-12
3.05830000000000e+05	-1.91442442494479e-09,-8.11606113530038e-11
3.05840000000000e+05	-1.97714062538065e-09,-2.84343264276287e-11
3.05850000000000e+05	-2.04510918643985e-09,-2.92162189131445e-11
3.05860000000000e+05	-1.96736073569803e-09,2.58241716512012e-11
3.05870000000000e+05	-1.99894292171832e-09,3.22180719909664e-11
3.05880000000000e+05	-1.96224508934555e-09,1.09581513276958e-10
3.05890000000000e+05	-2.02446306673214e-09,5.50332025966217e-11
3.05900000000000e+05	-2.03062145673218e-09,6.02795150556038e-11
3.05910000000000e+05	-2.04674563472992e-09,1.14474342134508e-10
3.05920000000000e+05	-2.04597245366297e-09,1.06309845777423e-10
3.05930000000000e+05	-2.04658388839213e-09,1.07711402111216e-10
3.05940000000000e+05	-2.05140691378607e-09,1.37921383004761e-10
3.05950000000000e+05	-2.05122691705381e-09,1.46443505462148e-10
3.05960000000000e+05	-2.05895271560519e-09,1.39587591365452e-10
3.05970000000000e+05	-2.05041805239444e-09,1.67684965606559e-10
3.05980000000000e+05	-2.05464999207413e-09,1.72737888803886e-10
3.05990000000000e+05	-2.01178639751195e-09,2.18504737804652e-10
3.06000000000000e+05	-2.02390838139273e-09,2.10835406729224e-10
3.06010000000000e+05	-2.00527733621927e-09,1.98480127882362e-10
3.06020000000000e+05	-2.03142211265495e-09,2.56046745943265e-10
3.06030000000000e+05	-2.01832660126330e-09,2.59613413181674e-10
3.06040000000000e+05	-2.01465047487985e-09,2.61365680039641e-10
3.06050000000000e+05	-1.99998414011385e-09,2.83016849859209e-10
3.06060000000000e+05	-1.99522129730027e-09,2.97190282166376e-10
3.06070000000000e+05	-1.94559132418263e-09,3.04073395560732e-10
3.06080000000000e+05	-1.94791235395425e-09,3.20200297503865e-10
3.06090000000000e+05	-1.92852345714856e-09,3.28359843367896e-10
3.06100000000000e+05	-1.92055591841295e-09,3.55192295062402e-10
3.06110000000000e+05	-1.89757369289272e-09,3.66484526513809e-10
3.06120000000000e+05	-1.81588691043681e-09,4.15373243588478e-10
3.06130000000000e+05	-1.84582829368187e-09,3.89242795310260e-10
3.06140000000000e+05	-1.81466628028016e-09,3.87827277782358e-10
3.06150000000000e+05	-1.78175700392907e-09,4.81041828687174e-10
3.06160000000000e+05	-1.73850434072285e-09,4.58218636936913e-10
3.06170000000000e+05	-1.65856078185119e-09,4.97262781560971e-10
3.06180000000000e+05	-1.69142786349231e-09,4.35418465006976e-10
3.06190000000000e+05	-1.62494915386480e-09,4.54990273610074e-10
3.06200000000000e+05	-1.70394644759741e-09,3.51860750082333e-10
3.06210000000000e+05	-1.49242309299107e-09,4.64831386032958e-10
3.06220000000000e+05	-1.38705100020134e-09,4.56771012965726e-10
3.06230000000000e+05	-1.49879362923555e-09,5.08552018972179e-10
3.06240000000000e+05	-1.31598310873578e-09,4.79949501019515e-10
3.06250000000000e+05	-1.17972434222981e-09,4.69363043116148e-10
3.06260000000000e+05	-1.10339200022936e-09,4.67864643229510e-10
3.06270000000000e+05	-9.44491007183190e-10,4.61279954588505e-10
3.06280000000000e+05	-4.20070544145839e-10,9.84506175188488e-10
3.06290000000000e+05	-4.76862016877648e-10,4.88812622912671e-10
3.06300000000000e+05	-2.87608892628429e-11,6.95595811338104e-10
3.06310000000000e+05	4.06786294312943e-10,-6.84346683581064e-10
3.06320000000000e+05	2.26705762771495e-09,-2.12803399044025e-10
3.06330000000000e+05	1.42214305363270e-08,-1.21891779523486e-09
3.06340000000000e+05	-9.58236647748773e-09,9.41974204141650e-10
3.06350000000000e+05	-4.79715143475097e-09,5.09708513325267e-10
3.06360000000000e+05	-1.47903110274658e-08,5.07812002877163e-09
3.06370000000000e+05	-3.03032268322886e-09,3.64094774407414e-10
3.06380000000000e+05	-2.66618718680393e-09,4.66758899791684e-10
3.06390000000000e+05	-2.78733095465442e-09,-3.51712327175298e-10
3.06400000000000e+05	-2.54924726256251e-09,2.65942842093812e-11
3.06410000000000e+05	-2.77534838194632e-09,3.03957861931068e-10
3.06420000000000e+05	-2.01609234991943e-09,-2.57389384707671e-10
3.06430000000000e+05	-2.10414367095802e-09,-1.81247582435821e-10
3.06440000000000e+05	-1.96287051174859e-09,-1.79005379445260e-10
3.06450000000000e+05	-2.11403408693808e-09,-2.11568267577519e-10
3.06460000000000e+05	-2.15067193859409e-09,-2.44604319924581e-10
3.06470000000000e+05	-1.97242483361522e-09,-2.32713451849660e-10
3.06480000000000e+05	-2.07222158367225e-09,-2.81426688747004e-10
3.06490000000000e+05	-2.06724164483169e-09,-3.57447378214768e-10
3.06500000000000e+05	-2.16991709699855e-09,-2.63853741518025e-10
3.06510000000000e+05	-2.18537627537536e-09,-2.96465403676657e-10
3.06520000000000e+05	-2.25305812046964e-09,-3.34248159706229e-10
3.06530000000000e+05	-2.24472986427531e-09,-3.08223221087129e-10
3.06540000000000e+05	-2.27165777318317e-09,-2.94718706387724e-10
3.06550000000000e+05	-2.34816297692362e-09,-3.40049021137917e-10
3.06560000000000e+05	-2.36384159572551e-09,-2.98283282613547e-10
3.06570000000000e+05	-2.39668545170278e-09,-2.71197939286251e-10
3.06580000000000e+05	-2.42747787710930e-09,-2.51458305671073e-10
3.06590000000000e+05	-2.45826314694866e-09,-2.19100414478523e-10
3.06600000000000e+05	-2.48794547614006e-09,-1.68253976729141e-10
3.06610000000000e+05	-2.51133451028844e-09,-1.42683745958518e-10
3.06620000000000e+05	-2.53630431721416e-09,-9.28350131856096e-11
3.06630000000000e+05	-2.52495590423729e-09,-8.95781916565053e-11
3.06640000000000e+05	-2.54930735018513e-09,-2.36320274201875e-11
3.06650000000000e+05	-2.56632907935812e-09,1.94764692936895e-11
3.06660000000000e+05	-2.54362067943893e-09,8.45000662941520e-11
3.06670000000000e+05	-2.54132877334486e-09,1.30217843448592e-10
3.06680000000000e+05	-2.52206259774624e-09,1.85961687205768e-10
3.06690000000000e+05	-2.51149853112891e-09,2.21631629434830e-10
3.06700000000000e+05	-2.48294931298096e-09,2.60368528546731e-10
3.06710000000000e+05	-2.48937326303832e-09,3.29190626735861e-10
3.06720000000000e+05	-2.44127386426845e-09,3.56601582619925e-10
3.06730000000000e+05	-2.39672059864735e-09,4.16709530196239e-10
3.06740000000000e+05	-2.37612100786466e-09,3.85212005754897e-10
3.06750000000000e+05	-2.33370522475621e-09,4.19872582666513e-10
3.06760000000000e+05	-2.34632862239440e-09,4.51916832842862e-10
3.06770000000000e+05	-2.25289614396509e-09,4.54213692253785e-10
3.06780000000000e+05	-2.21864655605303e-09,4.58010089953996e-10
3.06790000000000e+05	-2.14148083076448e-09,4.88556283204589e-10
3.06800000000000e+05	-2.12181040152673e-09,4.71587996562110e-10
3.06810000000000e+05	-2.10171289089773e-09,4.37386077402610e-10
3.06820000000000e+05	-2.03489802923111e-09,4.87327548294722e-10
3.06830000000000e+05	-2.00803723394402e-09,4.65713291171343e-10
3.06840000000000e+05	-1.96151182432979e-09,4.28669145391467e-10
3.06850000000000e+05	-1.95016106741545e-09,4.41986149334994e-10
3.06860000000000e+05	-1.91256861584769e-09,4.60493231980825e-10
3.06870000000000e+05	-1.98319040172936e-09,2.38029784823941e-10
3.06880000000000e+05	-1.93063994214575e-09,3.12223171342618e-10
3.06890000000000e+05	-1.93193052033957e-09,2.87203735046601e-10
3.06900000000000e+05	-1.90424726747626e-09,2.98690681993857e-10
3.06910000000000e+05	-1.91774387610039e-09,2.70263310911218e-10
3.06920000000000e+05	-1.72113680582811e-09,2.71361354816562e-10
3.06930000000000e+05	-1.98850511765823e-09,2.10774982576789e-10
3.06940000000000e+05	-2.14020923233268e-09,1.48164215178285e-10
3.06950000000000e+05	-1.60501048028788e-09,2.68585176122449e-10
3.06960000000000e+05	-2.05083182410408e-09,7.06888766309054e-11
3.06970000000000e+05	-3.07837735102278e-09,-8.32951629169334e-10
3.06980000000000e+05	-1.16500064394936e-09,1.07015368086137e-09
3.06990000000000e+05	-1.58475576405292e-09,7.99387965415047e-10
3.07000000000000e+05	-1.53188815561577e-08,-1.07929651162442e-08
3.07010000000000e+05	-1.82925262469659e-09,1.30157610211679e-09
3.07020000000000e+05	-2.08354336313432e-09,3.11821184890339e-09
3.07030000000000e+05	-9.76784632389643e-10,-6.25873718826505e-09
3.07040000000000e+05	-1.52061723072811e-09,-1.68508710110619e-09
3.07050000000000e+05	-1.34642784024118e-09,-1.54775180080269e-09
3.07060000000000e+05	-1.93942427815578e-09,-2.51627970233189e-10
3.07070000000000e+05	-1.86001235183730e-09,-3.20005054093769e-10
3.07080000000000e+05	-1.68432677468820e-09,-4.41527507606899e-10
3.07090000000000e+05	-1.85551883033775e-09,-2.49101850392666e-10
3.07100000000000e+05	-1.85675074297247e-09,-2.23019647244669e-10
3.07110000000000e+05	-1.87551095730301e-09,-1.66699949196510e-10
3.07120000000000e+05	-1.87243656366644e-09,-1.56142228341620e-10
3.07130000000000e+05	-1.89422508321733e-09,-1.12928778698862e-10
3.07140000000000e+05	-1.84426925078771e-09,-1.55243790068899e-10
3.07150000000000e+05	-1.84930095503752e-09,-1.32931053561080e-10
3.07160000000000e+05	-1.80087237547871e-09,-9.11670262764000e-11
3.07170000000000e+05	-1.83683021887703e-09,-1.10955479343526e-10
3.07180000000000e+05	-1.81322653563647e-09,-9.37452113290852e-11
3.07190000000000e+05	-1.90293936664330e-09,-1.57833615384754e-10
3.07200000000000e+05	-1.85125926112760e-09,-1.21700883705877e-10
3.07210000000000e+05	-1.84566214714357e-09,-8.34423180064973e-11
3.07220000000000e+05	-1.82690853075192e-09,-1.65305740401168e-10
3.07230000000000e+05	-1.82479140326451e-09,-1.57920687717145e-10
3.07240000000000e+05	-1.82358745533372e-09,-1.33625459333191e-10
3.07250000000000e+05	-1.82176287127470e-09,-1.74622944591829e-10
3.07260000000000e+05	-1.82071736136861e-09,-1.89506787133679e-10
3.07270000000000e+05	-1.83718419001535e-09,-1.83951151941868e-10
3.07280000000000e+05	-1.83539809866537e-09,-2.05015884242986e-10
3.07290000000000e+05	-1.83277402225708e-09,-2.12114918669443e-10
3.07300000000000e+05	-1.86333866540423e-09,-2.40644317923714e-10
3.07310000000000e+05	-1.87189668978811e-09,-2.50193148677958e-10
3.07320000000000e+05	-1.89272231250889e-09,-2.69713162723613e-10
3.07330000000000e+05	-1.90135159194767e-09,-2.70476322369986e-10
3.07340000000000e+05	-1.91745470515645e-09,-2.79334851249695e-10
3.07350000000000e+05	-1.94769019435420e-09,-2.79554252839689e-10
3.07360000000000e+05	-1.96305089625699e-09,-2.86409241484295e-10
3.07370000000000e+05	-1.98180501008944e-09,-2.93671734388834e-10
3.07380000000000e+05	-2.00832718755498e-09,-2.79327385571199e-10
3.07390000000000e+05	-2.02964024687182e-09,-2.77066597750352e-10
3.07400000000000e+05	-2.05769783673373e-09,-2.56420926778839e-10
3.07410000000000e+05	-2.07309220941128e-09,-2.59309148551124e-10
3.07420000000000e+05	-2.09439669961390e-09,-2.42879072758687e-10
3.07430000000000e+05	-2.11252056419615e-09,-2.47960640683598e-10
3.07440000000000e+05	-2.13493592978520e-09,-2.20606353869695e-10
3.07450000000000e+05	-2.18023367040210e-09,-1.99869287699283e-10
3.07460000000000e+05	-2.13345942343265e-09,-1.77362433500773e-10
3.07470000000000e+05	-2.15642530965911e-09,-1.53955350152925e-10
3.07480000000000e+05	-2.11525681387073e-09,-1.61059369529347e-10
3.07490000000000e+05	-2.17678473139957e-09,-1.03272844448831e-10
3.07500000000000e+05	-2.18662953394018e-09,-7.68900703195237e-11
3.07510000000000e+05	-2.16221248004061e-09,-4.80778538401575e-11
3.07520000000000e+05	-2.18087749923120e-09,-2.38969401228965e-11
3.07530000000000e+05	-2.24057247814582e-09,-2.50258377804219e-11
3.07540000000000e+05	-2.09918184380675e-09,6.90765896616620e-11
3.07550000000000e+05	-2.11078174650569e-09,8.87058521892843e-11
3.07560000000000e+05	-2.14678642356649e-09,1.36624926202596e-10
3.07570000000000e+05	-2.07843005687366e-09,1.52447735070084e-10
3.07580000000000e+05	-2.05390899091805e-09,1.88187002742432e-10
3.07590000000000e+05	-2.00078767314480e-09,2.33116319814749e-10
3.07600000000000e+05	-1.96283791694998e-09,2.75079630941031e-10
3.07610000000000e+05	-1.88832599833721e-09,3.06368868540299e-10
3.07620000000000e+05	-1.85225402002995e-09,4.34893539701441e-10
3.07630000000000e+05	-1.73724641823541e-09,5.31791774736366e-10
3.07640000000000e+05	-1.59681254036884e-09,3.56602084667063e-10
3.07650000000000e+05	-1.22328443891125e-09,1.07722792174991e-09
3.07660000000000e+05	-1.69954292577964e-11,2.52380038702866e-09
3.07670000000000e+05	-5.42786615817017e-09,-4.60962552816624e-09
3.07680000000000e+05	-2.25743397432990e-09,-9.90510925282442e-10
3.07690000000000e+05	7.64379989935152e-10,-2.21492565997180e-10
3.07700000000000e+05	-4.29092255923170e-09,-5.23756103427247e-10
3.07710000000000e+05	-3.14986947690313e-09,-3.14093774304961e-10
3.07720000000000e+05	-2.73147048766663e-09,-1.18942445042732e-09
3.07730000000000e+05	-2.66441471277968e-09,-1.99973310232574e-10
3.07740000000000e+05	-2.57901387219023e-09,-2.99184164190943e-10
3.07750000000000e+05	-2.41194106176372e-09,4.86249681281921e-10
3.07760000000000e+05	-2.41375463845928e-09,1.58007834115509e-10
3.07770000000000e+05	-2.47412375878331e-09,2.37285608223213e-10
3.07780000000000e+05	-2.22586678215205e-09,1.59723988321264e-11
3.07790000000000e+05	-2.22962750035889e-09,6.41685757213279e-11
3.07800000000000e+05	-2.18354165375958e-09,1.65746732558418e-10
3.07810000000000e+05	-2.17220750995723e-09,9.21846211516947e-11
3.07820000000000e+05	-2.12566249591145e-09,1.01831636674259e-10
3.07830000000000e+05	-2.19188834709818e-09,9.09467713060285e-11
3.07840000000000e+05	-2.11713382931243e-09,9.52436543560495e-11
3.07850000000000e+05	-2.07974217932513e-09,5.10721496748028e-11
3.07860000000000e+05	-2.05830769571263e-09,1.45297437730131e-10
3.07870000000000e+05	-2.02957300796567e-09,1.24245671920180e-10
3.07880000000000e+05	-2.01371789046815e-09,4.48832809260797e-11
3.07890000000000e+05	-1.97992958346438e-09,1.05766587279707e-10
3.07900000000000e+05	-1.96441297944639e-09,9.44257404801095e-11
3.07910000000000e+05	-1.89473987709151e-09,8.81149711279812e-11
3.07920000000000e+05	-1.89576255791717e-09,7.23589341260783e-11
3.07930000000000e+05	-1.87784704796227e-09,6.63024104206880e-11
3.07940000000000e+05	-1.86310540954951e-09,2.58690441335584e-11
3.07950000000000e+05	-1.84752549313771e-09,1.00452921048035e-11
3.07960000000000e+05	-1.81954783800103e-09,-6.78899566392455e-12
3.07970000000000e+05	-1.82416444580976e-09,-3.12029393018552e-11
3.07980000000000e+05	-1.81634582986891e-09,-4.70233458288760e-11
3.07990000000000e+05	-1.81553784636205e-09,-1.14015524729820e-10
3.08000000000000e+05	-1.81414658432758e-09,-1.17532498578701e-10
3.08010000000000e+05	-1.82584142502733e-09,-1.33482845871026e-10
3.08020000000000e+05	-1.81103882818450e-09,-1.69973322044389e-10
3.08030000000000e+05	-1.82335521899131e-09,-1.90621399056994e-10
3.08040000000000e+05	-1.83621281429072e-09,-2.45390529421637e-10
3.08050000000000e+05	-1.85081659347702e-09,-2.32730646912811e-10
3.08060000000000e+05	-1.86972378857293e-09,-2.54199391282555e-10
3.08070000000000e+05	-1.87894688172269e-09,-2.48768792553125e-10
3.08080000000000e+05	-1.90546094860345e-09,-2.70374295159276e-10
3.08090000000000e+05	-1.93461225741293e-09,-2.77034969865015e-10
3.08100000000000e+05	-1.94502362411663e-09,-2.89998508445078e-10
3.08110000000000e+05	-1.97128569033422e-09,-2.90492443941086e-10
3.08120000000000e+05	-2.03312128156428e-09,-3.02691631701308e-10
3.08130000000000e+05	-2.01994968428752e-09,-2.81950122009773e-10
3.08140000000000e+05	-2.04718897711697e-09,-2.71435075544833e-10
3.08150000000000e+05	-2.03630845630002e-09,-2.62111244329631e-10
3.08160000000000e+05	-2.06645014070059e-09,-2.44148455374776e-10
3.08170000000000e+05	-2.06467791163095e-09,-2.35853467179285e-10
3.08180000000000e+05	-2.11531654856672e-09,-1.82894018649872e-10
3.08190000000000e+05	-2.11589790938613e-09,-1.59448753942729e-10
3.08200000000000e+05	-1.98424714026635e-09,-3.46639691751438e-11
3.08210000000000e+05	-2.11355367908308e-09,-9.53176821477830e-11
3.08220000000000e+05	-2.09980085616451e-09,-6.64094488606430e-11
3.08230000000000e+05	-2.11657179130344e-09,3.24783835362710e-11
3.08240000000000e+05	-2.08198734746571e-09,4.95268203573313e-11
3.08250000000000e+05	-2.08173520637658e-09,6.44864566628592e-11
3.08260000000000e+05	-1.95819758238563e-09,1.95979319525952e-10
3.08270000000000e+05	-1.90708537177786e-09,2.46980208222148e-10
3.08280000000000e+05	-2.00088482465573e-09,1.31363850604840e-10
3.08290000000000e+05	-1.71772754511473e-09,3.48681821457299e-10
3.08300000000000e+05	-1.70545146703231e-09,6.18458009637204e-11
3.08310000000000e+05	1.32646099160776e-10,3.34120657737997e-09
3.08320000000000e+05	7.45053385767979e-10,3.13380197162161e-09
3.08330000000000e+05	9.52022776813408e-09,1.11681325752503e-08
3.08340000000000e+05	-8.22234106880313e-09,-5.35224130842283e-09
3.08350000000000e+05	-4.68518930668489e-09,-2.10766520000795e-09
3.08360000000000e+05	4.52892942292763e-09,-3.37748514966206e-09
3.08370000000000e+05	-3.38650801617544e-09,-1.02001677607171e-09
3.08380000000000e+05	-3.14551372572010e-09,-1.03304288127934e-09
3.08390000000000e+05	-2.97634617960613e-09,1.47255745133425e-10
3.08400000000000e+05	-2.84850426255525e-09,-3.36774461911387e-10
3.08410000000000e+05	-2.65849420436074e-09,-6.73951170269116e-10
3.08420000000000e+05	-2.79022991421666e-09,1.08487592232146e-11
3.08430000000000e+05	-2.69012479561024e-09,-9.60346585117354e-11
3.08440000000000e+05	-2.85910828244116e-09,8.54090063291476e-11
3.08450000000000e+05	-2.57359544804362e-09,-9.65604889167024e-11
3.08460000000000e+05	-2.49806231929053e-09,-7.03379676998350e-11
3.08470000000000e+05	-2.66070675338433e-09,-1.52919378533715e-10
3.08480000000000e+05	-2.53801972731693e-09,-9.45063420003144e-11
3.08490000000000e+05	-2.50558997096481e-09,-4.19282551939215e-11
3.08500000000000e+05	-2.47249186999329e-09,-1.13274246280849e-10
3.08510000000000e+05	-2.45449539371762e-09,-9.06424440229082e-11
3.08520000000000e+05	-2.39342527697765e-09,-8.47400950050222e-11
3.08530000000000e+05	-2.42644913502199e-09,-7.37588690111435e-11
3.08540000000000e+05	-2.42098749630087e-09,-6.96460785715664e-11
3.08550000000000e+05	-2.37331555289191e-09,-4.92523378832153e-11
3.08560000000000e+05	-2.37971847792990e-09,-4.98670874470185e-11
3.08570000000000e+05	-2.36209240965996e-09,-4.72713403736806e-11
3.08580000000000e+05	-2.37545569838229e-09,-3.38820418876111e-11
3.08590000000000e+05	-2.36259768441758e-09,-2.81754740784256e-11
3.08600000000000e+05	-2.40773709948664e-09,1.94674324401476e-11
3.08610000000000e+05	-2.34193872349928e-09,-1.44612657877629e-11
3.08620000000000e+05	-2.32802580275322e-09,-9.05550376187375e-12
3.08630000000000e+05	-2.33771536797650e-09,9.37883756718373e-12
3.08640000000000e+05	-2.31539544563145e-09,1.24863801834569e-11
3.08650000000000e+05	-2.28988583780104e-09,3.07579864991178e-11
3.08660000000000e+05	-2.30469852257450e-09,1.01235051982476e-11
3.08670000000000e+05	-2.28748361726783e-09,1.98558598756797e-11
3.08680000000000e+05	-2.28049825150203e-09,1.03225500041252e-11
3.08690000000000e+05	-2.26177109039651e-09,2.86851393504542e-11
3.08700000000000e+05	-2.25187308403560e-09,3.30757365901726e-11
3.08710000000000e+05	-2.22271691713528e-09,1.88575483322358e-11
3.08720000000000e+05	-2.21703471109296e-09,2.35981137338561e-11
3.08730000000000e+05	-2.19674391507161e-09,9.69671974899845e-12
3.08740000000000e+05	-2.20483744986685e-09,3.41270677622993e-11
3.08750000000000e+05	-2.19047251658053e-09,2.54527040386334e-11
3.08760000000000e+05	-2.15262270761708e-09,2.50061826129209e-11
3.08770000000000e+05	-2.16870510391341e-09,1.47489885989177e-11
3.08780000000000e+05	-2.15305673659692e-09,1.03056660493399e-11
3.08790000000000e+05	-2.18864400315991e-09,1.20830105172289e-12
3.08800000000000e+05	-2.16235519553341e-09,2.14262241857519e-12
3.08810000000000e+05	-2.14724056387152e-09,3.50569969548676e-11
3.08820000000000e+05	-2.16464986442311e-09,-5.01279400581785e-11
3.08830000000000e+05	-2.16123104126113e-09,-4.01191296012980e-11
3.08840000000000e+05	-2.20365990058787e-09,-3.66914875443022e-11
3.08850000000000e+05	-2.16943902974838e-09,-4.34463055764773e-11
3.08860000000000e+05	-2.18941992378282e-09,-4.81843058679780e-11
3.08870000000000e+05	-2.11497113834159e-09,-2.29739439974853e-11
3.08880000000000e+05	-2.16434390787436e-09,-3.04072272056808e-11
3.08890000000000e+05	-2.20850094958140e-09,-3.00939298374875e-11
3.08900000000000e+05	-2.14685405635530e-09,-1.44323977447904e-12
3.08910000000000e+05	-2.16393220108370e-09,1.78804371244267e-11
3.08920000000000e+05	-2.52018375055486e-09,4.92219873964072e-11
3.08930000000000e+05	-2.15899504358151e-09,1.15038276704534e-10
3.08940000000000e+05	-2.11516445755587e-09,2.94905781470054e-10
3.08950000000000e+05	-2.29175297112931e-09,-3.27719412909660e-10
3.08960000000000e+05	-2.13977074272233e-09,1.55104400227294e-10
3.08970000000000e+05	-1.74545882592580e-09,9.67452788451818e-10
3.08980000000000e+05	-2.46019922397279e-09,-3.75222951814920e-10
3.08990000000000e+05	-2.26322728464211e-09,2.15685290232502e-11
3.09000000000000e+05	1.46353460160300e-10,1.02052561270172e-08
3.09010000000000e+05	-1.86729872508582e-09,6.51519757321766e-10
3.09020000000000e+05	-7.90195089412972e-10,1.99142214138900e-09
3.09030000000000e+05	-6.44149211658488e-09,-4.33397645450682e-09
3.09040000000000e+05	-3.82804062087953e-09,-9.97489655541788e-10
3.09050000000000e+05	-4.63307147050238e-09,2.48976722336732e-10
3.09060000000000e+05	-2.07890010126740e-09,-1.06839856768893e-09
3.09070000000000e+05	-2.47544105776398e-09,-6.38713199566754e-10
3.09080000000000e+05	-2.96263602921131e-09,-5.91988619557930e-10
3.09090000000000e+05	-2.56408892469374e-09,-3.64337914298837e-10
3.09100000000000e+05	-2.58256637830636e-09,-2.50055366731568e-10
3.09110000000000e+05	-2.48325199227061e-09,-4.17255531237272e-10
3.09120000000000e+05	-2.51269836670913e-09,-2.71862779150134e-10
3.09130000000000e+05	-2.44722219562518e-09,-3.08195809234952e-10
3.09140000000000e+05	-2.56337867663302e-09,-7.62844039609335e-11
3.09150000000000e+05	-2.52726843668228e-09,-7.74246532205409e-11
3.09160000000000e+05	-2.50660629447901e-09,2.82976374427320e-11
3.09170000000000e+05	-2.49258003182859e-09,-3.06567223859211e-11
3.09180000000000e+05	-2.48271586427442e-09,-5.63999564816701e-12
3.09190000000000e+05	-2.42493966815294e-09,-2.54614310891391e-12
3.09200000000000e+05	-2.42688762700943e-09,1.99459371274116e-11
3.09210000000000e+05	-2.42050043759636e-09,9.32210698684108e-12
3.09220000000000e+05	-2.37896416182853e-09,7.94643203133847e-11
3.09230000000000e+05	-2.36264251850056e-09,7.98270809396962e-11
3.09240000000000e+05	-2.34831744690848e-09,6.16169156106457e-11
3.09250000000000e+05	-2.32161108953773e-09,8.96662431847103e-11
3.09260000000000e+05	-2.30200265022717e-09,8.57163949361922e-11
3.09270000000000e+05	-2.26931243418610e-09,1.26778799409578e-10
3.09280000000000e+05	-2.25371192513846e-09,1.05565871113778e-10
3.09290000000000e+05	-2.23987350366179e-09,9.10300617452972e-11
3.09300000000000e+05	-2.20466770493020e-09,1.03744236638175e-10
3.09310000000000e+05	-2.18730927572815e-09,9.24254030539420e-11
3.09320000000000e+05	-2.13859217575782e-09,5.85463529933525e-11
3.09330000000000e+05	-2.15207690227555e-09,6.98675981704930e-11
3.09340000000000e+05	-2.14100463655249e-09,5.61164459047427e-11
3.09350000000000e+05	-2.09362565670931e-09,4.01582692272347e-11
3.09360000000000e+05	-2.09419659366810e-09,2.33743637890547e-11
3.09370000000000e+05	-2.07619336552932e-09,7.88123949797310e-12
3.09380000000000e+05	-2.08362639309894e-09,-1.97368831151644e-11
3.09390000000000e+05	-2.07309508673223e-09,-4.00382366719033e-11
3.09400000000000e+05	-2.07135701979528e-09,-6.43488275426978e-11
3.09410000000000e+05	-2.06390014093333e-09,-8.58433753281983e-11
3.09420000000000e+05	-2.06216413797989e-09,-1.09986676437767e-10
3.09430000000000e+05	-2.07398673633958e-09,-1.34518850556474e-10
3.09440000000000e+05	-2.07744592200407e-09,-1.60408593260847e-10
3.09450000000000e+05	-2.10923723834750e-09,-1.96941024423724e-10
3.09460000000000e+05	-2.06542461094098e-09,-1.94343573140232e-10
3.09470000000000e+05	-2.08603164566626e-09,-2.21605076568781e-10
3.09480000000000e+05	-2.10183809513662e-09,-2.03493664645770e-10
3.09490000000000e+05	-2.11228129006005e-09,-2.61107707692450e-10
3.09500000000000e+05	-2.11316402786786e-09,-2.63156097430071e-10
3.09510000000000e+05	-2.21009986073959e-09,-3.81689528016374e-10
3.09520000000000e+05	-2.18269766364605e-09,-3.53599566606202e-10
3.09530000000000e+05	-2.13425016015285e-09,-3.74196996663968e-10
3.09540000000000e+05	-2.28999916667210e-09,-3.72376616195751e-10
3.09550000000000e+05	-2.28881767783277e-09,-3.92829009617467e-10
3.09560000000000e+05	-2.27998571885123e-09,-4.43158186723177e-10
3.09570000000000e+05	-2.33407611767369e-09,-4.32516764519355e-10
3.09580000000000e+05	-2.35120325472048e-09,-4.59586875414420e-10
3.09590000000000e+05	-2.48082385594678e-09,-4.48167396805157e-10
3.09600000000000e+05	-2.49527913901399e-09,-4.82552345076660e-10
3.09610000000000e+05	-2.65225739295031e-09,-3.95055565604855e-10
3.09620000000000e+05	-2.49935328790307e-09,-7.50384567402423e-10
3.09630000000000e+05	-2.64797859678173e-09,-8.06672217667260e-10
3.09640000000000e+05	-2.57594664419325e-09,3.35186806749607e-11
3.09650000000000e+05	-3.27002726621398e-09,-1.38837418575074e-09
3.09660000000000e+05	-5.06410052477388e-09,-2.90881255825264e-09
3.09670000000000e+05	4.43904858915334e-09,4.09362039421838e-09
3.09680000000000e+05	1.47601835690426e-10,3.57955640681079e-11
3.09690000000000e+05	2.17763664279878e-09,-3.87414264896551e-09
3.09700000000000e+05	-3.47438282529001e-09,2.77203084104599e-09
3.09710000000000e+05	-2.53035757236058e-09,1.31408072455518e-09
3.09720000000000e+05	-1.77136336607199e-09,1.45525280272551e-09
3.09730000000000e+05	-2.24745035756683e-09,7.47043796879703e-10
3.09740000000000e+05	-2.13950740123236e-09,6.90546618114765e-10
3.09750000000000e+05	-2.47766369849894e-09,3.15634273773860e-10
3.09760000000000e+05	-2.28119586475096e-09,3.88242050846439e-10
3.09770000000000e+05	-2.25987551791294e-09,2.13494200751675e-10
3.09780000000000e+05	-2.19054994458396e-09,5.01954248557186e-10
3.09790000000000e+05	-2.17811560241828e-09,4.15964554163022e-10
3.09800000000000e+05	-1.95248698354248e-09,3.79337197720084e-10
