time	V(vc)
2.076623110545485e-02	4.264262e+00
2.076625885670740e-02	4.264257e+00
2.076628660795994e-02	4.264253e+00
2.076631435921249e-02	4.264248e+00
2.076634211046504e-02	4.264244e+00
2.076636986171759e-02	4.264240e+00
2.076637007462791e-02	4.264240e+00
2.076637017332877e-02	4.264240e+00
2.076637025738075e-02	4.264240e+00
2.076637032672284e-02	4.264240e+00
2.076637039670287e-02	4.264240e+00
2.076637048260040e-02	4.264240e+00
2.076637062898771e-02	4.264240e+00
2.076637092176233e-02	4.264240e+00
2.076637150731157e-02	4.264240e+00
2.076637234573531e-02	4.264240e+00
2.076637324127903e-02	4.264240e+00
2.076637414721565e-02	4.264239e+00
2.076637462338961e-02	4.264239e+00
2.076637489718129e-02	4.264239e+00
2.076637503327568e-02	4.264238e+00
2.076637510657107e-02	4.264238e+00
2.076637514963542e-02	4.264238e+00
2.076637519169533e-02	4.264238e+00
2.076637523474262e-02	4.264238e+00
2.076637532083722e-02	4.264238e+00
2.076637545804670e-02	4.264238e+00
2.076637560531184e-02	4.264238e+00
2.076637577153171e-02	4.264238e+00
2.076637607662699e-02	4.264238e+00
2.076637668681753e-02	4.264237e+00
2.076637749715080e-02	4.264236e+00
2.076637911781733e-02	4.264235e+00
2.076638142097357e-02	4.264234e+00
2.076638575101095e-02	4.264230e+00
2.076638789121141e-02	4.264229e+00
2.076639011152369e-02	4.264227e+00
2.076639146653768e-02	4.264227e+00
2.076639311490598e-02	4.264226e+00
2.076639503949588e-02	4.264225e+00
2.076639730770588e-02	4.264225e+00
2.076640020578902e-02	4.264224e+00
2.076640313447806e-02	4.264224e+00
2.076640664499908e-02	4.264224e+00
2.076641027044523e-02	4.264223e+00
2.076641443278483e-02	4.264223e+00
2.076641857929926e-02	4.264224e+00
2.076642318886010e-02	4.264224e+00
2.076642772041523e-02	4.264224e+00
2.076643272900659e-02	4.264224e+00
2.076643769635064e-02	4.264224e+00
2.076644333196846e-02	4.264224e+00
2.076644908464277e-02	4.264225e+00
2.076645587193363e-02	4.264225e+00
2.076646414691898e-02	4.264225e+00
2.076647582063163e-02	4.264225e+00
2.076649287384161e-02	4.264225e+00
2.076651042396203e-02	4.264226e+00
2.076652577402919e-02	4.264226e+00
2.076653898360938e-02	4.264226e+00
2.076655235264491e-02	4.264227e+00
2.076656911156154e-02	4.264227e+00
2.076658612715877e-02	4.264227e+00
2.076660449537254e-02	4.264227e+00
2.076662606978739e-02	4.264228e+00
2.076665727915403e-02	4.264228e+00
2.076670290890321e-02	4.264229e+00
2.076674870417339e-02	4.264230e+00
2.076679553583490e-02	4.264230e+00
2.076685562085460e-02	4.264231e+00
2.076693181745746e-02	4.264232e+00
2.076702241479355e-02	4.264233e+00
2.076714877322327e-02	4.264234e+00
2.076717046691571e-02	4.264233e+00
2.076721385430060e-02	4.264231e+00
2.076730062907036e-02	4.264225e+00
2.076730236669586e-02	4.264225e+00
2.076730584194685e-02	4.264225e+00
2.076731195012236e-02	4.264225e+00
2.076731214798147e-02	4.264225e+00
2.076731254369969e-02	4.264225e+00
2.076731333513614e-02	4.264225e+00
2.076731415906541e-02	4.264224e+00
2.076731540038011e-02	4.264224e+00
2.076731788300953e-02	4.264224e+00
2.076732284826835e-02	4.264224e+00
2.076733277878600e-02	4.264222e+00
2.076735263982130e-02	4.264220e+00
2.076739236189189e-02	4.264216e+00
2.076747180603309e-02	4.264211e+00
2.076759557557588e-02	4.264213e+00
2.076769893264310e-02	4.264219e+00
2.076780423668560e-02	4.264228e+00
2.076792337212087e-02	4.264240e+00
2.076813914740090e-02	4.264266e+00
2.076848907550345e-02	4.264314e+00
2.076895462666130e-02	4.264389e+00
2.076946986080328e-02	4.264480e+00
2.077011116853444e-02	4.264597e+00
2.077033313783357e-02	4.264639e+00
2.077040410449010e-02	4.264652e+00
2.077043332599518e-02	4.264658e+00
2.077046085647117e-02	4.264663e+00
2.077058199441099e-02	4.264687e+00
2.077069096118887e-02	4.264708e+00
2.077089519766096e-02	4.264749e+00
2.077126440607518e-02	4.264823e+00
2.077175393021330e-02	4.264923e+00
2.077197254920405e-02	4.264968e+00
2.077202720395174e-02	4.264979e+00
2.077207863293868e-02	4.264989e+00
2.077213624749760e-02	4.265001e+00
2.077214975498656e-02	4.265004e+00
2.077217001278406e-02	4.265008e+00
2.077218216594966e-02	4.265011e+00
2.077219487934383e-02	4.265013e+00
2.077220900227712e-02	4.265016e+00
2.077223384399522e-02	4.265021e+00
2.077228352743141e-02	4.265031e+00
2.077238289430380e-02	4.265051e+00
2.077258162804858e-02	4.265091e+00
2.077297909553815e-02	4.265170e+00
2.077377403051728e-02	4.265325e+00
2.077386736952050e-02	4.265343e+00
2.077405404752693e-02	4.265378e+00
2.077442740353980e-02	4.265448e+00
2.077517411556555e-02	4.265586e+00
2.077536079357199e-02	4.265621e+00
2.077573414958486e-02	4.265688e+00
2.077648086161060e-02	4.265822e+00
2.077660223823192e-02	4.265844e+00
2.077684622005253e-02	4.265888e+00
2.077684867720849e-02	4.265888e+00
2.077685359152041e-02	4.265889e+00
2.077685861140172e-02	4.265890e+00
2.077686302457214e-02	4.265891e+00
2.077686787716021e-02	4.265892e+00
2.077687277351777e-02	4.265892e+00
2.077687935704423e-02	4.265893e+00
2.077688659876499e-02	4.265895e+00
2.077689331768699e-02	4.265896e+00
2.077690476157568e-02	4.265898e+00
2.077691669731599e-02	4.265900e+00
2.077694056879661e-02	4.265904e+00
2.077698831175786e-02	4.265913e+00
2.077708379768035e-02	4.265930e+00
2.077720036962473e-02	4.265950e+00
2.077739290512508e-02	4.265985e+00
2.077767360431530e-02	4.266034e+00
2.077811486417442e-02	4.266111e+00
2.077861222317589e-02	4.266199e+00
2.077930392844111e-02	4.266320e+00
2.078016615662134e-02	4.266470e+00
2.078172605355777e-02	4.266742e+00
2.078356325185064e-02	4.267061e+00
2.078530321853235e-02	4.267364e+00
2.078715899300295e-02	4.267686e+00
2.078888415726581e-02	4.267986e+00
2.079068567564974e-02	4.268299e+00
2.079240511811811e-02	4.268597e+00
2.079416832121564e-02	4.268904e+00
2.079584881430963e-02	4.269196e+00
2.079751499375962e-02	4.269485e+00
2.079905876570094e-02	4.269753e+00
2.080088953911348e-02	4.270071e+00
2.080267675854734e-02	4.270381e+00
2.080452176014882e-02	4.270702e+00
2.080626931266900e-02	4.271005e+00
2.080807475077151e-02	4.271319e+00
2.080983699468423e-02	4.271625e+00
2.081164411894765e-02	4.271939e+00
2.081341489558704e-02	4.272246e+00
2.081521416023688e-02	4.272559e+00
2.081698832954226e-02	4.272867e+00
2.081878362075280e-02	4.273179e+00
2.082056135031801e-02	4.273487e+00
2.082235355956220e-02	4.273798e+00
2.082413297780089e-02	4.274107e+00
2.082770273420034e-02	4.274727e+00
2.083304845095832e-02	4.275656e+00
2.084621697198777e-02	4.277943e+00
2.085938549301723e-02	4.280229e+00
2.087255401404668e-02	4.282516e+00
2.088572253507614e-02	4.284802e+00
2.089889105610559e-02	4.287089e+00
2.091205957713505e-02	4.289375e+00
2.092522809816450e-02	4.291661e+00
2.095379952673594e-02	4.296620e+00
2.098237095530738e-02	4.301579e+00
2.101094238387881e-02	4.306538e+00
2.103951381245025e-02	4.311497e+00
2.106808524102169e-02	4.316455e+00
2.109665666959313e-02	4.321413e+00
2.112522809816456e-02	4.326371e+00
2.118522809816458e-02	4.336780e+00
2.124522809816459e-02	4.347189e+00
2.130522809816461e-02	4.357596e+00
2.136522809816462e-02	4.368003e+00
2.142522809816463e-02	4.378408e+00
2.148522809816465e-02	4.388813e+00
2.154522809816466e-02	4.399216e+00
2.156577508915510e-02	4.402779e+00
2.156672960031011e-02	4.402944e+00
2.156682505142560e-02	4.402961e+00
2.156701595365660e-02	4.402994e+00
2.199885189197850e-02	4.477843e+00
2.200000000000000e-02	4.478042e+00
