time	V(a)	V(b)	V(vc)	V(vr)	V(vs)
7.845159901680131e-03	5.865170e+00	4.264962e+00	4.776461e+00	1.021035e-01	1.021036e-01
7.899568383822986e-03	5.865170e+00	4.264962e+00	4.690081e+00	1.021042e-01	1.021036e-01
7.953976865965842e-03	5.865170e+00	4.264962e+00	4.603702e+00	1.021053e-01	1.021036e-01
8.008385348108698e-03	5.865170e+00	4.264962e+00	4.517324e+00	1.021066e-01	1.021036e-01
8.020941151680127e-03	5.865170e+00	4.264962e+00	4.497391e+00	1.020496e-01	1.021036e-01
8.033496955251554e-03	5.865170e+00	4.264962e+00	4.477458e+00	1.020433e-01	1.021036e-01
8.046052758822983e-03	5.865170e+00	4.264962e+00	4.457525e+00	1.020879e-01	1.021036e-01
8.058608562394411e-03	5.865170e+00	4.264962e+00	4.437592e+00	1.021833e-01	1.021036e-01
8.071164365965840e-03	5.865170e+00	4.264962e+00	4.417659e+00	1.023295e-01	1.021036e-01
8.083720169537267e-03	5.865170e+00	4.264962e+00	4.397726e+00	1.025265e-01	1.021036e-01
8.096275973108696e-03	5.865170e+00	4.264962e+00	4.377793e+00	1.027743e-01	1.021036e-01
8.106041598108696e-03	5.865170e+00	4.264962e+00	4.362289e+00	1.033258e-01	1.021036e-01
8.115807223108696e-03	5.865170e+00	4.264961e+00	4.346786e+00	1.043326e-01	1.021036e-01
8.125572848108695e-03	5.865170e+00	4.264960e+00	4.331283e+00	1.061783e-01	1.021036e-01
8.135338473108695e-03	5.865170e+00	4.264959e+00	4.315780e+00	1.096034e-01	1.021036e-01
8.145104098108695e-03	5.865170e+00	4.264957e+00	4.300278e+00	1.162315e-01	1.021036e-01
8.154869723108695e-03	5.865170e+00	4.264955e+00	4.284775e+00	1.321668e-01	1.021036e-01
8.164635348108695e-03	5.865170e+00	4.264951e+00	4.269273e+00	1.609380e-01	1.021035e-01
8.164692568567680e-03	5.865170e+00	4.264951e+00	4.269182e+00	1.613614e-01	1.021036e-01
8.164867323089187e-03	5.865170e+00	4.264951e+00	4.268905e+00	1.628441e-01	1.021036e-01
8.165458086546345e-03	5.865170e+00	4.264951e+00	4.267967e+00	1.688717e-01	1.021036e-01
8.166196518800866e-03	5.865170e+00	4.264950e+00	4.266795e+00	1.805329e-01	1.021036e-01
8.167256457353476e-03	5.865170e+00	4.264950e+00	4.265112e+00	2.042917e-01	1.021036e-01
8.167281203034503e-03	5.865170e+00	4.264950e+00	4.265073e+00	2.051631e-01	1.021036e-01
8.167330694396555e-03	5.865170e+00	4.264950e+00	4.264994e+00	2.075529e-01	1.021036e-01
8.167429677120660e-03	5.865170e+00	4.264950e+00	4.264837e+00	2.135828e-01	1.021036e-01
8.167627642568872e-03	5.865170e+00	4.264950e+00	4.264523e+00	2.318452e-01	1.021036e-01
8.167770469551855e-03	5.865170e+00	4.264950e+00	4.264296e+00	2.647017e-01	1.021036e-01
8.167870781113133e-03	5.865170e+00	4.264950e+00	4.264137e+00	3.354332e-01	1.021036e-01
8.167907190453943e-03	5.865170e+00	4.264950e+00	4.264079e+00	4.138146e-01	1.021036e-01
8.167937660996872e-03	5.865170e+00	4.264950e+00	4.264031e+00	5.343094e-01	1.021036e-01
8.167953194151058e-03	5.865170e+00	4.264950e+00	4.264006e+00	6.131200e-01	1.021036e-01
8.167968798063670e-03	5.865170e+00	4.264950e+00	4.263981e+00	7.019504e-01	1.021036e-01
8.168000005888895e-03	5.865170e+00	4.264950e+00	4.263932e+00	8.938894e-01	1.021036e-01
8.168062421539344e-03	5.865170e+00	4.264950e+00	4.263833e+00	1.317561e+00	1.021036e-01
8.168191153818394e-03	5.865170e+00	4.264950e+00	4.263628e+00	2.264304e+00	1.021036e-01
8.168245767512537e-03	5.865170e+00	4.264950e+00	4.263542e+00	2.721861e+00	1.021036e-01
8.168308323162381e-03	5.865170e+00	4.264949e+00	4.263443e+00	3.277951e+00	1.021036e-01
8.168338313001618e-03	5.865170e+00	4.264949e+00	4.263395e+00	3.556081e+00	1.021036e-01
8.168351984543002e-03	5.865170e+00	4.264949e+00	4.263373e+00	3.685485e+00	1.021036e-01
8.168359372896374e-03	5.865170e+00	4.264949e+00	4.263361e+00	3.756332e+00	1.021036e-01
8.168362287223651e-03	5.865170e+00	4.264949e+00	4.263357e+00	3.784456e+00	1.021036e-01
8.168365127980543e-03	5.865170e+00	4.264949e+00	4.263352e+00	3.811974e+00	1.021036e-01
8.168367776578284e-03	5.865170e+00	4.264949e+00	4.263348e+00	3.837713e+00	1.021036e-01
8.168372941822521e-03	5.865170e+00	4.264949e+00	4.263340e+00	3.888111e+00	1.021036e-01
8.168379375606941e-03	5.865170e+00	4.264949e+00	4.263330e+00	3.951252e+00	1.021036e-01
8.168389906954353e-03	5.865170e+00	4.264949e+00	4.263313e+00	4.055622e+00	1.021036e-01
8.168409863571468e-03	5.865170e+00	4.264949e+00	4.263281e+00	4.255116e+00	1.021036e-01
8.168410474625302e-03	5.865170e+00	4.264949e+00	4.263280e+00	4.261270e+00	1.021036e-01
8.168411420662493e-03	5.865170e+00	4.264949e+00	4.263279e+00	4.270844e+00	1.021036e-01
8.168411725700018e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.273932e+00	1.021036e-01
8.168412006535206e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.276776e+00	1.021036e-01
8.168412137677668e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.278105e+00	1.021036e-01
8.168412189605746e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.278631e+00	1.021036e-01
8.168412217717783e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.278916e+00	1.021036e-01
8.168412241434903e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.279156e+00	1.021036e-01
8.168412267547326e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.279420e+00	1.021036e-01
8.168412307677427e-03	5.865170e+00	4.264949e+00	4.263278e+00	4.279827e+00	1.021036e-01
8.168412387937628e-03	5.865170e+00	4.264949e+00	4.263277e+00	4.280641e+00	1.021036e-01
8.168415342657829e-03	5.865170e+00	4.264949e+00	4.263273e+00	4.310622e+00	1.021036e-01
8.168415646073200e-03	5.865170e+00	4.264949e+00	4.263272e+00	4.313705e+00	1.021036e-01
8.168415798696413e-03	5.865170e+00	4.264949e+00	4.263272e+00	4.315256e+00	1.021036e-01
8.168415876260078e-03	5.865170e+00	4.264949e+00	4.263272e+00	4.316045e+00	1.021036e-01
8.168415951901278e-03	5.865170e+00	4.264949e+00	4.263272e+00	4.316813e+00	1.021036e-01
8.168416001199878e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.317315e+00	1.021036e-01
8.168416049369281e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.317805e+00	1.021036e-01
8.168416098391315e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.318303e+00	1.021036e-01
8.168416147950835e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.318807e+00	1.021036e-01
8.168416211573892e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.319454e+00	1.021036e-01
8.168416292107534e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.320273e+00	1.021036e-01
8.168416406489758e-03	5.865170e+00	4.264949e+00	4.263271e+00	4.321436e+00	1.021036e-01
8.168416564295558e-03	5.865170e+00	4.264949e+00	4.263270e+00	4.323041e+00	1.021036e-01
8.168416698170223e-03	5.865170e+00	4.264949e+00	4.263270e+00	4.324403e+00	1.021036e-01
8.168416834330661e-03	5.865170e+00	4.264949e+00	4.263270e+00	4.325788e+00	1.021036e-01
8.168416976508965e-03	5.865170e+00	4.264949e+00	4.263269e+00	4.327235e+00	1.021036e-01
8.168417199798154e-03	5.865170e+00	4.264949e+00	4.263269e+00	4.329507e+00	1.021036e-01
8.168417341238729e-03	5.865170e+00	4.264949e+00	4.263268e+00	4.330946e+00	1.021036e-01
8.168417437596298e-03	5.865170e+00	4.264949e+00	4.263268e+00	4.331927e+00	1.021036e-01
8.168417527155950e-03	5.865170e+00	4.264949e+00	4.263268e+00	4.332839e+00	1.021036e-01
8.168417603546507e-03	5.865170e+00	4.264949e+00	4.263268e+00	4.333617e+00	1.021036e-01
8.168417690128453e-03	5.865170e+00	4.264949e+00	4.263267e+00	4.334498e+00	1.021036e-01
8.168417791801507e-03	5.865170e+00	4.264949e+00	4.263267e+00	4.335534e+00	1.021036e-01
8.168417917346614e-03	5.865170e+00	4.264949e+00	4.263267e+00	4.336812e+00	1.021036e-01
8.168418103797507e-03	5.865170e+00	4.264949e+00	4.263266e+00	4.338711e+00	1.021036e-01
8.168418329765862e-03	5.865170e+00	4.264949e+00	4.263265e+00	4.341013e+00	1.021036e-01
8.168418744650135e-03	5.865170e+00	4.264949e+00	4.263264e+00	4.345242e+00	1.021036e-01
8.168419150480296e-03	5.865170e+00	4.264949e+00	4.263263e+00	4.349379e+00	1.021036e-01
8.168419841276930e-03	5.865170e+00	4.264949e+00	4.263261e+00	4.356425e+00	1.021036e-01
8.168420559906594e-03	5.865170e+00	4.264949e+00	4.263258e+00	4.363761e+00	1.021036e-01
8.168421717420686e-03	5.865170e+00	4.264949e+00	4.263256e+00	4.375588e+00	1.021036e-01
8.168422948864487e-03	5.865170e+00	4.264949e+00	4.263252e+00	4.388186e+00	1.021036e-01
8.168424698781904e-03	5.865170e+00	4.264949e+00	4.263248e+00	4.406117e+00	1.021036e-01
8.168426626824174e-03	5.865170e+00	4.264949e+00	4.263244e+00	4.425911e+00	1.021036e-01
8.168429073094043e-03	5.865170e+00	4.264949e+00	4.263239e+00	4.451083e+00	1.021036e-01
8.168431468046387e-03	5.865170e+00	4.264949e+00	4.263235e+00	4.475792e+00	1.021036e-01
8.168434761085898e-03	5.865170e+00	4.264949e+00	4.263229e+00	4.509869e+00	1.021036e-01
8.168437803784652e-03	5.865170e+00	4.264949e+00	4.263225e+00	4.541462e+00	1.021036e-01
8.168442393259884e-03	5.865170e+00	4.264949e+00	4.263219e+00	4.589299e+00	1.021036e-01
8.168446692815867e-03	5.865170e+00	4.264949e+00	4.263214e+00	4.634322e+00	1.021036e-01
8.168454292625520e-03	5.865170e+00	4.264949e+00	4.263206e+00	4.714326e+00	1.021036e-01
8.168461651575767e-03	5.865170e+00	4.264949e+00	4.263199e+00	4.792193e+00	1.021036e-01
8.168467258889827e-03	5.865170e+00	4.264949e+00	4.263195e+00	4.851831e+00	1.021036e-01
8.168473925703419e-03	5.865170e+00	4.264949e+00	4.263191e+00	4.923014e+00	1.021036e-01
8.168476643596866e-03	5.865170e+00	4.264949e+00	4.263189e+00	4.952115e+00	1.021036e-01
8.168479242009957e-03	5.865170e+00	4.264949e+00	4.263187e+00	4.979992e+00	1.021036e-01
8.168480632090911e-03	5.865170e+00	4.264949e+00	4.263186e+00	4.994924e+00	1.021036e-01
8.168482348706955e-03	5.865170e+00	4.264949e+00	4.263185e+00	5.013382e+00	1.021036e-01
8.168484446943580e-03	5.865170e+00	4.264949e+00	4.263183e+00	5.035966e+00	1.021036e-01
8.168486460083023e-03	5.865170e+00	4.264949e+00	4.263182e+00	5.057658e+00	1.021036e-01
8.168488996386961e-03	5.865170e+00	4.264949e+00	4.263179e+00	5.085021e+00	1.021036e-01
8.168491992032170e-03	5.865170e+00	4.264949e+00	4.263177e+00	5.117387e+00	1.021036e-01
8.168495707913873e-03	5.865170e+00	4.264949e+00	4.263174e+00	5.157606e+00	1.021036e-01
8.168500780063486e-03	5.865170e+00	4.264949e+00	4.263169e+00	5.212633e+00	1.021036e-01
8.168507985342972e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.290987e+00	1.021036e-01
8.168512093338437e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.335767e+00	1.021036e-01
8.168518117322509e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.401582e+00	1.021036e-01
8.168525283021042e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.480008e+00	1.021036e-01
8.168531748638852e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.550876e+00	1.021036e-01
8.168537700851193e-03	5.865170e+00	4.264949e+00	4.263165e+00	5.616196e+00	1.021036e-01
8.168549166940412e-03	5.865170e+00	4.264949e+00	4.263166e+00	5.742132e+00	1.021036e-01
8.168561899126323e-03	5.865170e+00	4.264949e+00	4.263167e+00	5.882034e+00	1.021036e-01
8.168579525545203e-03	5.865170e+00	4.264949e+00	4.263169e+00	6.075700e+00	1.021036e-01
8.168598444181866e-03	5.865170e+00	4.264949e+00	4.263170e+00	6.283403e+00	1.021036e-01
8.168624829804749e-03	5.865170e+00	4.264949e+00	4.263172e+00	6.572658e+00	1.021036e-01
8.168656206515662e-03	5.865170e+00	4.264949e+00	4.263173e+00	6.915820e+00	1.021036e-01
8.168703927533194e-03	5.865170e+00	4.264949e+00	4.263176e+00	7.436181e+00	1.021036e-01
8.168746939542518e-03	5.865170e+00	4.264949e+00	4.263178e+00	7.903447e+00	1.021036e-01
8.168805987495793e-03	5.865170e+00	4.264949e+00	4.263182e+00	8.542145e+00	1.021036e-01
8.168865613477098e-03	5.865170e+00	4.264949e+00	4.263185e+00	9.183793e+00	1.021036e-01
8.168951277036650e-03	5.865170e+00	4.264949e+00	4.263190e+00	1.010011e+01	1.021036e-01
8.169035646729888e-03	5.865170e+00	4.264949e+00	4.263195e+00	1.099743e+01	1.021036e-01
8.169081241136444e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.147985e+01	1.021036e-01
8.169111395992376e-03	5.865170e+00	4.264949e+00	4.263199e+00	1.179772e+01	1.021036e-01
8.169130382174898e-03	5.865170e+00	4.264949e+00	4.263200e+00	1.199740e+01	1.021036e-01
8.169143494813092e-03	5.865170e+00	4.264949e+00	4.263200e+00	1.213510e+01	1.021036e-01
8.169154336062476e-03	5.865170e+00	4.264949e+00	4.263201e+00	1.224882e+01	1.021036e-01
8.169165097763083e-03	5.865170e+00	4.264949e+00	4.263201e+00	1.236159e+01	1.021036e-01
8.169178502448806e-03	5.865170e+00	4.264949e+00	4.263202e+00	1.250192e+01	1.021036e-01
8.169193160689630e-03	5.865170e+00	4.264949e+00	4.263202e+00	1.265518e+01	1.021036e-01
8.169220218357698e-03	5.865170e+00	4.264949e+00	4.263203e+00	1.293761e+01	1.021036e-01
8.169262550681435e-03	5.865170e+00	4.264949e+00	4.263202e+00	1.337848e+01	1.021036e-01
8.169347215328910e-03	5.865170e+00	4.264949e+00	4.263198e+00	1.425845e+01	1.021036e-01
8.169364930887943e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.444229e+01	1.021036e-01
8.169365086309560e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.444390e+01	1.021036e-01
8.169365397152791e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.444711e+01	1.021036e-01
8.169367122167879e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.446494e+01	1.021036e-01
8.169368847182968e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.448276e+01	1.021036e-01
8.169370572198055e-03	5.865170e+00	4.264949e+00	4.263197e+00	1.450059e+01	1.021036e-01
8.169372297213142e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.451842e+01	1.021036e-01
8.169374022228230e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.453624e+01	1.021036e-01
8.169375747243319e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.455407e+01	1.021036e-01
8.169377472258406e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.457190e+01	1.021036e-01
8.169378563060230e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.458316e+01	1.021036e-01
8.169379370979633e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.459146e+01	1.021036e-01
8.169380102326648e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.459888e+01	1.021036e-01
8.169380742804627e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.460525e+01	1.021036e-01
8.169382748690904e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.462408e+01	1.021036e-01
8.169385423205939e-03	5.865170e+00	4.264949e+00	4.263196e+00	1.464691e+01	1.021036e-01
8.169390772236008e-03	5.865170e+00	4.264949e+00	4.263195e+00	1.468597e+01	1.021036e-01
8.169401470296147e-03	5.865170e+00	4.264949e+00	4.263195e+00	1.474435e+01	1.021036e-01
8.169422866416427e-03	5.865170e+00	4.264949e+00	4.263193e+00	1.481354e+01	1.021036e-01
8.169465658656987e-03	5.865170e+00	4.264949e+00	4.263189e+00	1.487655e+01	1.021036e-01
8.169499504959675e-03	5.865170e+00	4.264949e+00	4.263186e+00	1.489386e+01	1.021036e-01
8.169525358664574e-03	5.865170e+00	4.264949e+00	4.263183e+00	1.489674e+01	1.021036e-01
8.169544231437188e-03	5.865170e+00	4.264949e+00	4.263181e+00	1.489751e+01	1.021036e-01
8.169557404698356e-03	5.865170e+00	4.264949e+00	4.263179e+00	1.489777e+01	1.021036e-01
8.169571210796809e-03	5.865170e+00	4.264949e+00	4.263178e+00	1.489792e+01	1.021036e-01
8.169590886033463e-03	5.865170e+00	4.264949e+00	4.263175e+00	1.489805e+01	1.021036e-01
8.169609964383739e-03	5.865170e+00	4.264949e+00	4.263174e+00	1.489812e+01	1.021036e-01
8.169638109208276e-03	5.865170e+00	4.264949e+00	4.263170e+00	1.489816e+01	1.021036e-01
8.169676081318130e-03	5.865170e+00	4.264949e+00	4.263166e+00	1.489818e+01	1.021036e-01
8.169752025537840e-03	5.865170e+00	4.264949e+00	4.263157e+00	1.489819e+01	1.021036e-01
8.169836819630740e-03	5.865170e+00	4.264949e+00	4.263147e+00	1.489820e+01	1.021036e-01
8.169933765446221e-03	5.865170e+00	4.264949e+00	4.263136e+00	1.489820e+01	1.021036e-01
8.170047830849072e-03	5.865170e+00	4.264949e+00	4.263124e+00	1.489820e+01	1.021036e-01
8.170185055812639e-03	5.865170e+00	4.264949e+00	4.263110e+00	1.489820e+01	1.021036e-01
8.170337141442321e-03	5.865170e+00	4.264949e+00	4.263096e+00	1.489820e+01	1.021036e-01
8.170478585654692e-03	5.865170e+00	4.264949e+00	4.263086e+00	1.489820e+01	1.021036e-01
8.170555457787056e-03	5.865170e+00	4.264949e+00	4.263081e+00	1.489820e+01	1.021036e-01
8.170608357883845e-03	5.865170e+00	4.264949e+00	4.263077e+00	1.489820e+01	1.021036e-01
8.170636049270997e-03	5.865170e+00	4.264949e+00	4.263076e+00	1.489820e+01	1.021036e-01
8.170649770676048e-03	5.865170e+00	4.264949e+00	4.263075e+00	1.489820e+01	1.021036e-01
8.170661295412922e-03	5.865170e+00	4.264949e+00	4.263075e+00	1.489820e+01	1.021036e-01
8.170673903492118e-03	5.865170e+00	4.264949e+00	4.263074e+00	1.489820e+01	1.021036e-01
8.170686462445370e-03	5.865170e+00	4.264949e+00	4.263073e+00	1.489820e+01	1.021036e-01
8.170701084256743e-03	5.865170e+00	4.264949e+00	4.263073e+00	1.489820e+01	1.021036e-01
8.170715034325276e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
8.170728745562052e-03	5.865170e+00	4.264949e+00	4.263072e+00	1.489820e+01	1.021036e-01
8.170743568401258e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
8.170761451542996e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
8.170779176409208e-03	5.865170e+00	4.264949e+00	4.263070e+00	1.489820e+01	1.021036e-01
8.170798272180993e-03	5.865170e+00	4.264949e+00	4.263069e+00	1.489820e+01	1.021036e-01
8.170815374382670e-03	5.865170e+00	4.264949e+00	4.263069e+00	1.489820e+01	1.021036e-01
8.170832039246971e-03	5.865170e+00	4.264949e+00	4.263068e+00	1.489820e+01	1.021036e-01
8.170851907859633e-03	5.865170e+00	4.264949e+00	4.263068e+00	1.489820e+01	1.021036e-01
8.170870436696781e-03	5.865170e+00	4.264949e+00	4.263067e+00	1.489820e+01	1.021036e-01
8.170892209563263e-03	5.865170e+00	4.264949e+00	4.263067e+00	1.489820e+01	1.021036e-01
8.170914169252660e-03	5.865170e+00	4.264949e+00	4.263066e+00	1.489820e+01	1.021036e-01
8.170943565512203e-03	5.865170e+00	4.264949e+00	4.263065e+00	1.489820e+01	1.021036e-01
8.170992883617112e-03	5.865170e+00	4.264949e+00	4.263065e+00	1.489820e+01	1.021036e-01
8.171038432144451e-03	5.865170e+00	4.264949e+00	4.263064e+00	1.489820e+01	1.021036e-01
8.171084237357705e-03	5.865170e+00	4.264949e+00	4.263064e+00	1.489820e+01	1.021036e-01
8.171139256489018e-03	5.865170e+00	4.264949e+00	4.263064e+00	1.489820e+01	1.021036e-01
8.171191352862249e-03	5.865170e+00	4.264949e+00	4.263065e+00	1.489820e+01	1.021036e-01
8.171244454045204e-03	5.865170e+00	4.264949e+00	4.263066e+00	1.489820e+01	1.021036e-01
8.171295486816693e-03	5.865170e+00	4.264949e+00	4.263067e+00	1.489820e+01	1.021036e-01
8.171349692660134e-03	5.865170e+00	4.264949e+00	4.263069e+00	1.489820e+01	1.021036e-01
8.171407716305710e-03	5.865170e+00	4.264949e+00	4.263071e+00	1.489820e+01	1.021036e-01
8.171480610726607e-03	5.865170e+00	4.264949e+00	4.263073e+00	1.489820e+01	1.021036e-01
8.171564938224764e-03	5.865170e+00	4.264949e+00	4.263078e+00	1.489820e+01	1.021036e-01
8.171673330762564e-03	5.865170e+00	4.264949e+00	4.263085e+00	1.489820e+01	1.021036e-01
8.171807525257920e-03	5.865170e+00	4.264949e+00	4.263096e+00	1.489820e+01	1.021036e-01
8.171995645878690e-03	5.865170e+00	4.264949e+00	4.263115e+00	1.489820e+01	1.021036e-01
8.172207363950636e-03	5.865170e+00	4.264949e+00	4.263142e+00	1.489820e+01	1.021036e-01
8.172452807976193e-03	5.865170e+00	4.264949e+00	4.263179e+00	1.489820e+01	1.021036e-01
8.172734637767881e-03	5.865170e+00	4.264949e+00	4.263232e+00	1.489820e+01	1.021036e-01
8.173103928472088e-03	5.865170e+00	4.264949e+00	4.263318e+00	1.489820e+01	1.021036e-01
8.173594116070342e-03	5.865170e+00	4.264949e+00	4.263463e+00	1.489820e+01	1.021036e-01
8.174335372779734e-03	5.865170e+00	4.264950e+00	4.263750e+00	1.489820e+01	1.021036e-01
8.175589775571644e-03	5.865170e+00	4.264950e+00	4.264345e+00	1.489820e+01	1.021036e-01
8.175724243687245e-03	5.865170e+00	4.264950e+00	4.264420e+00	1.489820e+01	1.021036e-01
8.175993179918444e-03	5.865170e+00	4.264950e+00	4.264588e+00	1.489820e+01	1.021036e-01
8.176803190925961e-03	5.865170e+00	4.264950e+00	4.265135e+00	1.489820e+01	1.021036e-01
8.176953611550001e-03	5.865170e+00	4.264950e+00	4.265245e+00	1.489820e+01	1.021036e-01
8.176957951860568e-03	5.865170e+00	4.264950e+00	4.265248e+00	1.489820e+01	1.021036e-01
8.176963738941325e-03	5.865170e+00	4.264950e+00	4.265253e+00	1.489820e+01	1.021036e-01
8.176975313102838e-03	5.865170e+00	4.264950e+00	4.265261e+00	1.489820e+01	1.021036e-01
8.176983534685663e-03	5.865170e+00	4.264950e+00	4.265267e+00	1.489799e+01	1.021036e-01
8.176988456688468e-03	5.865170e+00	4.264950e+00	4.265271e+00	1.489715e+01	1.021036e-01
8.176993753396689e-03	5.865170e+00	4.264950e+00	4.265275e+00	1.489483e+01	1.021036e-01
8.176999183334444e-03	5.865170e+00	4.264950e+00	4.265279e+00	1.489075e+01	1.021036e-01
8.177006632656487e-03	5.865170e+00	4.264950e+00	4.265285e+00	1.488246e+01	1.021036e-01
8.177021531300571e-03	5.865170e+00	4.264950e+00	4.265296e+00	1.485944e+01	1.021036e-01
8.177051328588739e-03	5.865170e+00	4.264950e+00	4.265319e+00	1.479885e+01	1.021036e-01
8.177110923165077e-03	5.865170e+00	4.264950e+00	4.265365e+00	1.464760e+01	1.021036e-01
8.177230112317753e-03	5.865170e+00	4.264950e+00	4.265458e+00	1.427223e+01	1.021036e-01
8.177468490623103e-03	5.865170e+00	4.264950e+00	4.265650e+00	1.326817e+01	1.021036e-01
8.177945247233805e-03	5.865170e+00	4.264950e+00	4.266052e+00	1.059246e+01	1.021036e-01
8.178283711927133e-03	5.865170e+00	4.264950e+00	4.266350e+00	8.145232e+00	1.021036e-01
8.178553389762987e-03	5.865170e+00	4.264950e+00	4.266596e+00	5.804204e+00	1.021036e-01
8.178620809221951e-03	5.865170e+00	4.264950e+00	4.266659e+00	5.147447e+00	1.021036e-01
8.178755648139878e-03	5.865170e+00	4.264950e+00	4.266787e+00	3.744243e+00	1.021036e-01
8.178844986010176e-03	5.865170e+00	4.264950e+00	4.266873e+00	2.772522e+00	1.021036e-01
8.178876002165207e-03	5.865170e+00	4.264950e+00	4.266903e+00	2.423038e+00	1.021036e-01
8.178890202120417e-03	5.865170e+00	4.264950e+00	4.266917e+00	2.261483e+00	1.021036e-01
8.178896320787219e-03	5.865170e+00	4.264950e+00	4.266923e+00	2.191414e+00	1.021036e-01
8.178901831321425e-03	5.865170e+00	4.264950e+00	4.266928e+00	2.128079e+00	1.021036e-01
8.178907672572403e-03	5.865170e+00	4.264950e+00	4.266934e+00	2.060720e+00	1.021036e-01
8.178919355074359e-03	5.865170e+00	4.264950e+00	4.266945e+00	1.925337e+00	1.021036e-01
8.178939516450361e-03	5.865170e+00	4.264950e+00	4.266965e+00	1.689634e+00	1.021036e-01
8.178979661803101e-03	5.865170e+00	4.264950e+00	4.267004e+00	1.214994e+00	1.021036e-01
8.179008385061587e-03	5.865170e+00	4.264950e+00	4.267033e+00	8.711833e-01	1.021036e-01
8.179031317520720e-03	5.865170e+00	4.264950e+00	4.267055e+00	5.937178e-01	1.021036e-01
8.179049285633523e-03	5.865170e+00	4.264950e+00	4.267073e+00	3.812984e-01	1.021036e-01
8.179057857921531e-03	5.865170e+00	4.264950e+00	4.267081e+00	3.001831e-01	1.021036e-01
8.179064977392375e-03	5.865170e+00	4.264950e+00	4.267088e+00	2.625083e-01	1.021036e-01
8.179068567895128e-03	5.865170e+00	4.264950e+00	4.267092e+00	2.552999e-01	1.021036e-01
8.179072686415127e-03	5.865170e+00	4.264950e+00	4.267096e+00	2.522418e-01	1.021036e-01
8.179078206564622e-03	5.865170e+00	4.264950e+00	4.267101e+00	2.490899e-01	1.021036e-01
8.179087333502935e-03	5.865170e+00	4.264950e+00	4.267110e+00	2.448083e-01	1.021036e-01
8.179102723594855e-03	5.865170e+00	4.264950e+00	4.267126e+00	2.391062e-01	1.021036e-01
8.179132719831200e-03	5.865170e+00	4.264950e+00	4.267156e+00	2.310711e-01	1.021036e-01
8.179192712303890e-03	5.865170e+00	4.264950e+00	4.267216e+00	2.203413e-01	1.021036e-01
8.179283878431837e-03	5.865170e+00	4.264950e+00	4.267308e+00	2.099824e-01	1.021036e-01
8.179412491101518e-03	5.865170e+00	4.264950e+00	4.267439e+00	2.010288e-01	1.021036e-01
8.179610132135324e-03	5.865170e+00	4.264951e+00	4.267645e+00	1.926802e-01	1.021036e-01
8.179907473329615e-03	5.865170e+00	4.264951e+00	4.267963e+00	1.851397e-01	1.021036e-01
8.180431046044635e-03	5.865170e+00	4.264951e+00	4.268545e+00	1.771462e-01	1.021036e-01
8.181222963673932e-03	5.865170e+00	4.264951e+00	4.269473e+00	1.693193e-01	1.021036e-01
8.182398304805607e-03	5.865170e+00	4.264951e+00	4.270953e+00	1.611828e-01	1.021036e-01
8.184386810866084e-03	5.865170e+00	4.264952e+00	4.273678e+00	1.511106e-01	1.021036e-01
8.187405894110020e-03	5.865170e+00	4.264953e+00	4.278164e+00	1.399688e-01	1.021036e-01
8.190908176463582e-03	5.865170e+00	4.264954e+00	4.283692e+00	1.306416e-01	1.021036e-01
