v1	V(n003)
-5.939999999999877e+000	1.282159e+001
-5.969999999999877e+000	1.282159e+001
-5.999999999999877e+000	1.282159e+001
-6.029999999999878e+000	1.282159e+001
-6.059999999999878e+000	1.282159e+001
-6.089999999999878e+000	1.282159e+001
-6.119999999999878e+000	1.282159e+001
-6.149999999999879e+000	1.282159e+001
-6.179999999999879e+000	1.282159e+001
-6.209999999999879e+000	1.282159e+001
-6.239999999999879e+000	1.282159e+001
-6.269999999999880e+000	1.282159e+001
-6.299999999999880e+000	1.282159e+001
-6.329999999999880e+000	1.282159e+001
-6.359999999999880e+000	1.282159e+001
-6.389999999999881e+000	1.282159e+001
-6.419999999999881e+000	1.282159e+001
-6.449999999999881e+000	1.282159e+001
-6.479999999999881e+000	1.282159e+001
-6.509999999999882e+000	1.282159e+001
-6.539999999999882e+000	1.282159e+001
-6.569999999999882e+000	1.282159e+001
-6.599999999999882e+000	1.282159e+001
-6.629999999999883e+000	1.282159e+001
-6.659999999999883e+000	1.282159e+001
-6.689999999999883e+000	1.282159e+001
-6.719999999999883e+000	1.282159e+001
-6.749999999999884e+000	1.282159e+001
-6.779999999999884e+000	1.282159e+001
-6.809999999999884e+000	1.282159e+001
-6.839999999999884e+000	1.282159e+001
-6.869999999999885e+000	1.282159e+001
-6.899999999999885e+000	1.282159e+001
-6.929999999999885e+000	1.282159e+001
-6.959999999999885e+000	1.282159e+001
-6.989999999999886e+000	1.282159e+001
-7.019999999999886e+000	1.282159e+001
-7.049999999999886e+000	1.282159e+001
-7.079999999999886e+000	1.282159e+001
-7.109999999999887e+000	1.282159e+001
-7.139999999999887e+000	1.282159e+001
-7.169999999999887e+000	1.282159e+001
-7.199999999999887e+000	1.282159e+001
-7.229999999999888e+000	1.282159e+001
-7.259999999999888e+000	1.282159e+001
-7.289999999999888e+000	1.282159e+001
-7.319999999999888e+000	1.282159e+001
-7.349999999999889e+000	1.282159e+001
-7.379999999999889e+000	1.282159e+001
-7.409999999999889e+000	1.282159e+001
-7.439999999999889e+000	1.282159e+001
-7.469999999999890e+000	1.282159e+001
-7.499999999999890e+000	1.282159e+001
-7.529999999999890e+000	1.282159e+001
-7.559999999999890e+000	1.282159e+001
-7.589999999999891e+000	1.282159e+001
-7.619999999999891e+000	1.282159e+001
-7.649999999999891e+000	1.282159e+001
-7.679999999999891e+000	1.282159e+001
-7.709999999999892e+000	1.282159e+001
-7.739999999999892e+000	1.282159e+001
-7.769999999999892e+000	1.282159e+001
-7.799999999999892e+000	1.282159e+001
-7.829999999999893e+000	1.282159e+001
-7.859999999999893e+000	1.282159e+001
-7.889999999999893e+000	1.282159e+001
-7.919999999999893e+000	1.282159e+001
-7.949999999999894e+000	1.282159e+001
-7.979999999999894e+000	1.282159e+001
-8.009999999999893e+000	1.282159e+001
-8.039999999999893e+000	1.282159e+001
-8.069999999999892e+000	1.282159e+001
-8.099999999999891e+000	1.282159e+001
-8.129999999999891e+000	1.282159e+001
-8.159999999999890e+000	1.282159e+001
-8.189999999999889e+000	1.282159e+001
-8.219999999999889e+000	1.282159e+001
-8.249999999999888e+000	1.282159e+001
-8.279999999999888e+000	1.282159e+001
-8.309999999999887e+000	1.282159e+001
-8.339999999999886e+000	1.282159e+001
-8.369999999999886e+000	1.282159e+001
-8.399999999999885e+000	1.282159e+001
-8.429999999999884e+000	1.282159e+001
-8.459999999999884e+000	1.282159e+001
-8.489999999999883e+000	1.282159e+001
-8.519999999999882e+000	1.282159e+001
-8.549999999999882e+000	1.282159e+001
-8.579999999999881e+000	1.282159e+001
-8.609999999999880e+000	1.282159e+001
-8.639999999999880e+000	1.282159e+001
-8.669999999999879e+000	1.282159e+001
-8.699999999999879e+000	1.282159e+001
-8.729999999999878e+000	1.282159e+001
-8.759999999999877e+000	1.282159e+001
-8.789999999999877e+000	1.282159e+001
-8.819999999999876e+000	1.282159e+001
-8.849999999999875e+000	1.282159e+001
-8.879999999999875e+000	1.282159e+001
-8.909999999999874e+000	1.282159e+001
-8.939999999999873e+000	1.282159e+001
-8.969999999999873e+000	1.282159e+001
-8.999999999999872e+000	1.282159e+001
-9.029999999999872e+000	1.282159e+001
-9.059999999999871e+000	1.282159e+001
-9.089999999999870e+000	1.282159e+001
-9.119999999999870e+000	1.282159e+001
-9.149999999999869e+000	1.282159e+001
-9.179999999999868e+000	1.282159e+001
-9.209999999999868e+000	1.282159e+001
-9.239999999999867e+000	1.282159e+001
-9.269999999999866e+000	1.282159e+001
-9.299999999999866e+000	1.282159e+001
-9.329999999999865e+000	1.282159e+001
-9.359999999999864e+000	1.282159e+001
-9.389999999999864e+000	1.282159e+001
-9.419999999999863e+000	1.282159e+001
-9.449999999999863e+000	1.282159e+001
-9.479999999999862e+000	1.282159e+001
-9.509999999999861e+000	1.282159e+001
-9.539999999999861e+000	1.282159e+001
-9.569999999999860e+000	1.282159e+001
-9.599999999999859e+000	1.282159e+001
-9.629999999999859e+000	1.282159e+001
-9.659999999999858e+000	1.282159e+001
-9.689999999999857e+000	1.282159e+001
-9.719999999999857e+000	1.282159e+001
-9.749999999999856e+000	1.282159e+001
-9.779999999999856e+000	1.282159e+001
-9.809999999999855e+000	1.282159e+001
-9.839999999999854e+000	1.282159e+001
-9.869999999999854e+000	1.282159e+001
-9.899999999999853e+000	1.282159e+001
-9.929999999999852e+000	1.282159e+001
-9.959999999999852e+000	1.282159e+001
-9.989999999999851e+000	1.282159e+001
-1.001999999999985e+001	1.282159e+001
-1.004999999999985e+001	1.282159e+001
-1.007999999999985e+001	1.282159e+001
-1.010999999999985e+001	1.282159e+001
-1.013999999999985e+001	1.282159e+001
-1.016999999999985e+001	1.282159e+001
-1.019999999999985e+001	1.282159e+001
-1.022999999999985e+001	1.282159e+001
-1.025999999999985e+001	1.282159e+001
-1.028999999999985e+001	1.282159e+001
-1.031999999999984e+001	1.282159e+001
-1.034999999999984e+001	1.282159e+001
-1.037999999999984e+001	1.282159e+001
-1.040999999999984e+001	1.282159e+001
-1.043999999999984e+001	1.282159e+001
-1.046999999999984e+001	1.282159e+001
-1.049999999999984e+001	1.282159e+001
-1.052999999999984e+001	1.282159e+001
-1.055999999999984e+001	1.282159e+001
-1.058999999999984e+001	1.282159e+001
-1.061999999999984e+001	1.282159e+001
-1.064999999999984e+001	1.282159e+001
-1.067999999999984e+001	1.282159e+001
-1.070999999999984e+001	1.282159e+001
-1.073999999999984e+001	1.282159e+001
-1.076999999999983e+001	1.282159e+001
-1.079999999999983e+001	1.282159e+001
-1.082999999999983e+001	1.282159e+001
-1.085999999999983e+001	1.282159e+001
-1.088999999999983e+001	1.282159e+001
-1.091999999999983e+001	1.282159e+001
-1.094999999999983e+001	1.282159e+001
-1.097999999999983e+001	1.282159e+001
-1.100999999999983e+001	1.282159e+001
-1.103999999999983e+001	1.282159e+001
-1.106999999999983e+001	1.282159e+001
-1.109999999999983e+001	1.282159e+001
-1.112999999999983e+001	1.282159e+001
-1.115999999999983e+001	1.282159e+001
-1.118999999999983e+001	1.282159e+001
-1.121999999999983e+001	1.282159e+001
-1.124999999999982e+001	1.282159e+001
-1.127999999999982e+001	1.282159e+001
-1.130999999999982e+001	1.282159e+001
-1.133999999999982e+001	1.282159e+001
-1.136999999999982e+001	1.282159e+001
-1.139999999999982e+001	1.282159e+001
-1.142999999999982e+001	1.282159e+001
-1.145999999999982e+001	1.282159e+001
-1.148999999999982e+001	1.282159e+001
-1.151999999999982e+001	1.282159e+001
-1.154999999999982e+001	1.282159e+001
-1.157999999999982e+001	1.282159e+001
-1.160999999999982e+001	1.282159e+001
-1.163999999999982e+001	1.282159e+001
-1.166999999999982e+001	1.282159e+001
-1.169999999999982e+001	1.282159e+001
-1.172999999999981e+001	1.282159e+001
-1.175999999999981e+001	1.282159e+001
-1.178999999999981e+001	1.282159e+001
-1.181999999999981e+001	1.282159e+001
-1.184999999999981e+001	1.282159e+001
-1.187999999999981e+001	1.282159e+001
-1.190999999999981e+001	1.282159e+001
-1.193999999999981e+001	1.282159e+001
-1.196999999999981e+001	1.282159e+001
-1.199999999999981e+001	1.282159e+001
-1.202999999999981e+001	1.282159e+001
-1.205999999999981e+001	1.282159e+001
-1.208999999999981e+001	1.282159e+001
-1.211999999999981e+001	1.282159e+001
-1.214999999999981e+001	1.282159e+001
-1.217999999999980e+001	1.282159e+001
-1.220999999999980e+001	1.282159e+001
-1.223999999999980e+001	1.282159e+001
-1.226999999999980e+001	1.282159e+001
-1.229999999999980e+001	1.282159e+001
-1.232999999999980e+001	1.282159e+001
-1.235999999999980e+001	1.282159e+001
-1.238999999999980e+001	1.282159e+001
-1.241999999999980e+001	1.282159e+001
-1.244999999999980e+001	1.282159e+001
-1.247999999999980e+001	1.282159e+001
-1.250999999999980e+001	1.282159e+001
-1.253999999999980e+001	1.282159e+001
-1.256999999999980e+001	1.282159e+001
-1.259999999999980e+001	1.282159e+001
-1.262999999999980e+001	1.282159e+001
-1.265999999999979e+001	1.282159e+001
-1.268999999999979e+001	1.282159e+001
-1.271999999999979e+001	1.282159e+001
-1.274999999999979e+001	1.282159e+001
-1.277999999999979e+001	1.282159e+001
-1.280999999999979e+001	1.282159e+001
-1.283999999999979e+001	1.282159e+001
-1.286999999999979e+001	1.282159e+001
-1.289999999999979e+001	1.282159e+001
-1.292999999999979e+001	1.282159e+001
-1.295999999999979e+001	1.282159e+001
-1.298999999999979e+001	1.282159e+001
-1.301999999999979e+001	1.282159e+001
-1.304999999999979e+001	1.282159e+001
-1.307999999999979e+001	1.282159e+001
-1.310999999999978e+001	1.282159e+001
-1.313999999999978e+001	1.282159e+001
-1.316999999999978e+001	1.282159e+001
-1.319999999999978e+001	1.282159e+001
-1.322999999999978e+001	1.282159e+001
-1.325999999999978e+001	1.282159e+001
-1.328999999999978e+001	1.282159e+001
-1.331999999999978e+001	1.282159e+001
-1.334999999999978e+001	1.282159e+001
-1.337999999999978e+001	1.282159e+001
-1.340999999999978e+001	1.282159e+001
-1.343999999999978e+001	1.282159e+001
-1.346999999999978e+001	1.282159e+001
-1.349999999999978e+001	1.282159e+001
-1.352999999999978e+001	1.282159e+001
-1.355999999999978e+001	1.282159e+001
-1.358999999999977e+001	1.282159e+001
-1.361999999999977e+001	1.282159e+001
-1.364999999999977e+001	1.282159e+001
-1.367999999999977e+001	1.282159e+001
-1.370999999999977e+001	1.282159e+001
-1.373999999999977e+001	1.282159e+001
-1.376999999999977e+001	1.282159e+001
-1.379999999999977e+001	1.282159e+001
-1.382999999999977e+001	1.282159e+001
-1.385999999999977e+001	1.282159e+001
-1.388999999999977e+001	1.282159e+001
-1.391999999999977e+001	1.282159e+001
-1.394999999999977e+001	1.282159e+001
-1.397999999999977e+001	1.282159e+001
-1.400999999999977e+001	1.282159e+001
-1.403999999999977e+001	1.282159e+001
-1.406999999999976e+001	1.282159e+001
-1.409999999999976e+001	1.282159e+001
-1.412999999999976e+001	1.282159e+001
-1.415999999999976e+001	1.282159e+001
-1.418999999999976e+001	1.282159e+001
-1.421999999999976e+001	1.282159e+001
-1.424999999999976e+001	1.282159e+001
-1.427999999999976e+001	1.282159e+001
-1.430999999999976e+001	1.282159e+001
-1.433999999999976e+001	1.282159e+001
-1.436999999999976e+001	1.282159e+001
-1.439999999999976e+001	1.282159e+001
-1.442999999999976e+001	1.282159e+001
-1.445999999999976e+001	1.282159e+001
-1.448999999999976e+001	1.282159e+001
-1.451999999999975e+001	1.282159e+001
-1.454999999999975e+001	1.282159e+001
-1.457999999999975e+001	1.282159e+001
-1.460999999999975e+001	1.282159e+001
-1.463999999999975e+001	1.282159e+001
-1.466999999999975e+001	1.282159e+001
-1.469999999999975e+001	1.282159e+001
-1.472999999999975e+001	1.282159e+001
-1.475999999999975e+001	1.282159e+001
-1.478999999999975e+001	1.282159e+001
-1.481999999999975e+001	1.282159e+001
-1.484999999999975e+001	1.282159e+001
-1.487999999999975e+001	1.282159e+001
-1.490999999999975e+001	1.282159e+001
-1.493999999999975e+001	1.282159e+001
-1.496999999999975e+001	1.282159e+001
-1.500000000000000e+001	1.282159e+001
